8867;重返大海;['鱼缸', '配音', '飞鱼', '餐馆', '珍珠']
8868;潜龙轰天2 Under Siege 2: Dark Territory;['游牧', '丹饰', '目标', '恐怖分子', '粒子束']
8869;路易·C·K 二〇一七 Louis C.K. 2017;['路易', '单人']
8870;惊魂眼 The Gift;['能力', '布兰', '未婚妻', '火花', '校长']
8871;六月日记 6월의 일기;['命案', '坠楼', '校服', '天桥', '巡警']
8872;渔光曲;['小猫', '渔民', '舅舅', '小猴', '渔业']
8873;追捕聂鲁达 Neruda;['智利', '本片', '著名诗人', '神父', '俱乐部']
8874;普通人 Ordinary People;['业业', '一家人', '律师', '丈夫', '感情']
8875;那年阳光灿烂 Machuca;['智利', '政变', '总统', '海陆空', '警察部队']
8876;可疑的顾客们 수상한 고객들;['棒球', '设计师', '喜剧', '性格', '保险']
8877;人艰不拆 Scusate se esisto!;['出柜', '狗血', '建筑师', '餐厅', '老板']
8878;高举爱 高舉‧愛;['霉运', '花见', '专业技能', '拮据', '丽江']
8879;幻梦墓园 รักที่ขอนแก่น;['士兵', '医院', '世外桃源', '家庭主妇', '志愿']
8880;黑眼圈;['服务生', '男子', '老板娘', '人饰', '骗钱']
8881;七小罗汉;['盗宝', '大师', '下山', '师父', '震庙']
8882;纠结之旅 The Guilt Trip;['旅伴', '珊饰', '旅程', '爱好者', '空虚']
8883;德尔苏·乌扎拉 Дерсу Узала;['德尔', '队员', '队长', '跨文化', '走弯路']
8884;中毒(美版) Possession;['美版', '同名', '主演', '韩国', '电影']
8885;芳名卡门 Prénom Carmen;['卡门', '别墅', '医院', '小提琴手', '特马']
8886;喜剧中心查理·辛吐槽大会 Comedy Central Roast of Charlie Sheen;['喜剧', '大会', '中心']
8887;献给你的勋章 君に捧げるエンブレム;['雅美', '鹰匠', '足球队', '节骨眼', '未婚妻']
8888;隔窗未了缘 La finestra di fronte;['人母', '人妻', '古板', '维系', '婚姻']
8889;哆啦A梦：大雄与白金迷宫 ドラえもん のび太とブリキの迷宮;['大雄', '白金', '手提箱', '比家', '环境优美']
8890;伦敦任务 Мисия Лондон;['卖座', '保加利亚', '本土', '影片']
8891;我与长指甲 Withnail & I;['药贩子', '盘子', '演员', '伦敦', '工人']
8892;金玫瑰洞 Fantaghirò;['亚历', '女巫', '保卫国家', '剑术', '父王']
8893;反恐特警组：火速救援 S.W.A.T.: Fire Fight;['警局', '特饰', '特警组', '萝丝', '饰则']
8894;第三个人;['气质', '保险', '妻子']
8895;一本漫画闯天涯II妙想天开;['黑道', '漫画', '地火', '饮料店', '天雷']
8896;蜡笔小新：奇异乐园大冒险 クレヨンしんちゃん ヘンダーランドの大冒険;['配音', '矢岛', '晶子', '马卡欧', '幼稚园']
8897;最后一次心动 Kammerflimmern;['喀拉', '车祸', '西卡', '疤痕', '梦境']
8898;海明威与盖尔霍恩 Hemingway & Gellhorn;['欧内斯特', '妻子', '战地记者', '小酒馆', '丧钟']
8899;美丽生灵 Beautiful Creatures;['女孩', '习惯', '特饰', '巫女', '异状']
8900;运财五福星;['飞花', '上官', '赌术', '大赛', '犀牛皮']
8901;数码宝贝大冒险tri. 第2章：决意 デジモンアドベンチャー tri. 第2章 決意;['御台场', '事件', '地区', '时间']
8902;美国风情画 American Graffiti;['金发女郎', '特饰', '汽车', '理查德', '赛车']
8903;现代爱情故事 Frankie and Johnny;['餐馆老板', '埃里', '诈骗罪', '餐馆', '厨师']
8904;新扎师妹3 新紮師妹3;['树娃', '警校', '伙计', '中钟及', '队里']
8905;爱封了 I Phone You;['鲜花店', '燕饰', '空姐', '机缘', '姻缘']
8906;飞出个未来大电影2：万背之兽 Futurama: The Beast with a Billion Backs;['地球', '超能力', '外星人', '天堂', '机器人']
8907;嗨翻姐妹行 Girls Trip;['姐妹', '音乐节', '歌舞', '影片', '热情']
8908;影迷 Amator;['菲腊', '娇妻', '摄影机', '道义', '薪金']
8909;骗子 Il Bidone;['骗子', '女儿', '警局', '偶遇', '重操旧业']
8910;利欲两心 Two for the Money;['预测出', '橄榄球', '漩涡', '金钱', '利益']
8911;虫洞效应 The Last Mimzy;['盒子', '玩具', '无法解释', '兔子', '莱茵']
8912;小铃铛;['铃铛', '木偶', '剧团', '公园', '妹妹']
8913;野芦苇 Les roseaux sauvages;['阿尔及利亚', '中学', '性取向', '恩利', '恋人']
8914;古畑任三郎 凶手是大使阁下 古畑任三郎　すべて閣下の仕業;['川北', '大使', '花田', '恳谈会', '栖身之地']
8915;爱情故事 愛情故事;['榛文咏', '珊饰', '步向', '白血病', '影子']
8916;失心病狂 Unsane;['潜藏着', '精神病院', '心病', '视角', '命题']
8917;小小飞虎队;['飞虎队', '儿童剧', '奖项', '大众', '电视']
8918;爱与黑暗的故事 סיפור על אהבה וחושך;['着重描写', '精神疾病', '身患', '视角', '同名']
8919;怒海孤舟 Lifeboat;['发报员', '腿伤', '海莉', '著名作家', '轮机']
8920;爱与分手间 between love and goodbye;['女同性恋', '变性人', '纠葛', '离间', '亲情']
8921;一拳超人：英雄之路 ワンパンマン ロード・トゥ・ヒーロー;['运动服', '箭毒', '老板', '地向', '商业街']
8922;92霸王花与霸王花;['霸王花', '悍匪', '同伙', '入队', '阿南']
8923;诗无尽头 Poesía sin fin;['亚历', '传记片', '本片', '魔幻现实主义', '智利']
8924;当我们17岁 Quand on a 17 ans;['亚历', '德利', '个性', '父子', '母亲']
8925;古畑任三郎 最后之舞 古畑任三郎ファイナル ラスト・ダンス;['红叶', '大野', '松岛', '菜子', '妹妹']
8926;霹雳五号续集 Short Circuit 2;['机器人', '变形金刚', '机械战警', '终结者']
8927;罗马风情画 Roma;['罗马', '电影', '超现实', '男星', '全片']
8928;天若有情2之天长地久 天若有情Ⅱ之天長地久;['赛场', '警局', '赛车场', '卷款逃走', '追杀令']
8929;亚马逊萌猴奇遇记 Amazonia;['敌意', '精彩', '学会', '飞机', '中心']
8930;第一归正会 First Reformed;['环保主义者', '女主角', '牧师', '教堂', '人生']
8931;梁山伯与祝英台 梁山伯與祝英台;['英台', '山伯', '父亲', '戏码', '成疾']
8932;重口味;['本片', '串联', '故事']
8933;时空穿越者 Les deux mondes;['梅饰', '食人魔', '画作', '情敌', '救世主']
8934;查泰莱夫人的情人 Lady Chatterley's Lover;['康妮', '丈夫', '西尔', '下半身', '等级制度']
8935;边城浪子 邊城浪子;['边城', '门门', '神刀', '旅途', '儿子']
8936;最狂野的梦想：征服珠峰 The Wildest Dream;['登顶', '登山', '马欧', '组队', '珠峰']
8937;别了武器 武器よさらば;['战车', '抵挡不住', '全副武装', '大都市', '合围']
8938;麦吉的计划 Maggie's Plan;['醉心', '计划', '人类学', '活力', '婚姻']
8939;在哥伦布 Columbus;['建筑', '剧情', '情感', '敏锐度', '场域']
8940;白河夜船;['寺子', '诗织', '交际圈', '新饰', '月饰']
8941;护工故事 The Fundamentals of Caring;['护工', '饰演', '人生', '故事', '能说会道']
8942;逃离循环 Hurok;['毒贩', '同伙', '老板', '任务', '时间']
8943;神算;['神算', '局长', '客人', '超能力', '重金礼聘']
8944;身体里有只猫的狗狗 The Dog Who Was a Cat Inside;['母狗', '老鼠', '街道', '意见', '身体']
8945;明日的记忆 明日の記憶;['佐伯', '渡边', '营业局', '雅行', '枝实']
8946;圣诞奇妙公司 Santa & Cie;['圣诞老人', '精灵', '地球', '奇幻', '孩子']
8947;我是植物人;['奇迹', '手术', '身份', '意识', '植物']
8948;哆啦A梦：大雄与银河超特急 ドラえもん のび太と銀河超特急;['配音', '胖虎', '银河', '后山', '车票']
8949;米尼;['音像店', '空中飞人', '杂技团', '舅母', '下层']
8950;哆啦A梦：大雄与动物行星 ドラえもん のび太とアニマル惑;['星球', '粉红色', '动物', '王国', '大雄']
8951;真相大白 Everything Is Illuminated;['祖父', '伊利亚', '亚历克斯', '福尔', '形迹']
8952;乌鼠机密档案 烏鼠機密檔案;['老婆', '回家', '关咏荷', '泡吧', '肥肥']
8953;女教皇 Die Päpstin;['教士', '教皇', '长大', '女性', '重男轻女']
8954;末日重启 Kill Switch;['宇宙', '东尼', '机甲', '心理疾病', '单亲']
8955;死亡日记 Diary of the Dead;['活死人', '恐怖电影', '新闻', '一帮人', '男主角']
8956;岁月无声;['卫国', '群架', '红裙', '铁头', '转学']
8957;奇诺之旅：疾病之国 -For You- キノの旅 病気の国 -For You-;['巨蛋', '国家', '科学', '土地', '人民']
8958;不忠者 Les Infidèles;['乌斯', '艺术家', '故事', '男人', '形态']
8959;图书馆战争：革命之翼 図書館戦争 革命のつばさ;['配音', '图书', '恐怖事件', '的笠', '良化法']
8960;芳心谋杀案 Lonely Hearts;['影片', '故事', '世纪', '美国']
8961;乱步地狱 乱歩地獄;['地狱', '芋虫', '故事', '火星', '运河']
8962;琼斯的自由国度 Free State of Jones;['密西西比', '纽顿', '邦联', '传奇人物', '女奴']
8963;谜之大厦 Parallels;['电影', '美剧', '宇宙', '平行', '影片']
8964;夜与日 밤과 낮;['牢笼', '天堂', '思念', '艺术家', '故乡']
8965;列宁格勒 Ленинград;['围城', '饥饿', '长达', '苏联', '经历']
8966;生命的证据 Proof of Life;['赎金', '绑匪', '大卫', '罪犯', '工程师']
8967;天与地 天と地と;['剧情', '日本', '本片', '角川', '春树']
8968;玛德琳 마들렌;['女孩', '名字', '理发店', '动人', '大学生']
8969;老娘说了算 Because I Said So;['女儿', '征友', '蜜莉', '定音', '单身']
8970;临时演员;['演艺圈', '旅店', '无量', '误会', '前途']
8971;侠骨仁心 俠骨仁心;['脑科', '脑部', '女友', '日久生情', '医生']
8972;像小强一样活着;['大叔', '成人片', '四毛', '手机', '警队']
8973;点五步 點五步;['入队', '棒球队', '声饰', '细威', '彤饰']
8974;少林搭棚大师 少林搭棚大師;['展开攻势', '旁观', '一介', '贫民', '传授']
8975;疑神疑鬼;['饰带', '女儿', '情绪低落', '新居', '婚姻']
8976;哆啦A梦：大雄与翼之勇者 ドラえもん のび太と翼の勇者たち;['鸟托邦', '翅膀', '小夫', '大雄', '胖虎']
8977;海军陆战队员 The Marine;['虎穴', '夫妇俩', '鱿鱼', '驾车', '战友']
8978;坏小子巴比 Bad Boy Bubby;['母亲', '脏乱', '淫威', '父亲', '歌迷']
8979;火箭科学 Rocket Science;['学校', '辩论', '语言障碍', '新泽西', '大赛']
8980;今天我休息;['天民', '约会', '热心', '小伙子', '所长']
8981;猛鬼街2 A Nightmare on Elm Street 2: Freddy's Revenge;['钢爪', '恶魔', '鬼魂', '手套', '德饰']
8982;神秘洞穴 The Hole;['苏珊', '茱莉', '杂物间', '兄弟俩', '波罗']
8983;宠物小精灵：梦幻与波导的勇者 劇場版ポケットモンスターアドバンスジェネレーション ミュウと波導の勇者 ルカリオ;['勇者', '配音', '德朗', '松本', '梨香']
8984;绝境逢生;['日军', '日裔', '春子', '女莲', '渔家']
8985;小矮人 Little Man;['钻石', '波西', '婴儿', '夫妻', '弃婴']
8986;科里奥兰纳斯 Coriolanus;['奥兰', '电影版', '原作', '莎士比亚', '古罗马']
8987;孽扣 Dead Ringers;['妇科医生', '孪生兄弟', '内向', '妇科', '相貌']
8988;男人的争斗 Du rififi chez les hommes;['珠宝店', '女友', '钻石戒指', '饰想', '女歌手']
8989;我的帕瓦罗蒂 파파로티;['石圭', '声乐家', '拳艺', '外表', '拳头']
8990;事不过三 Three and Out;['梦想', '倦容', '厄运', '潜规则', '薪酬']
8991;乔 Joe;['密西西比', '加里', '前科', '酒鬼', '楷模']
8992;四千金的情人 Belle Époque;['费尔南多', '护卫兵', '费尔南', '女儿', '错手']
8993;毛骨悚然撞鬼经 2012夏季特别篇 ほんとにあった怖い話 夏の特別編2012;['叉路口', '右肩', '末班车', '病房', '智久饰']
8994;成为弗林 Being Flynn;['父亲', '作家', '德尼罗', '收容所', '室友']
8995;我的表兄维尼 My Cousin Vinny;['损友', '旅程', '律师', '毕业', '学校']
8996;南征北战;['营长', '军长', '部队', '桃村', '主力部队']
8997;擦枪走火;['小演员', '桡邱', '菊子', '妇产科', '女孩']
8998;南特的雅克·德米 Jacquôt de Nantes;['记录片', '新浪潮', '法国电影', '法国', '生平']
8999;夜半歌声;['剧院', '演员', '泼面', '漫漫长夜', '梦魇']
9000;星期恋人：后篇 セブンデイズ FRIDAY→SUNDAY;['芹生', '学弟', '超人气', '校门口', '恋人']
9001;我的爸爸是森林之王 The Son of Bigfoot;['超能力', '父亲', '合群', '征程', '科学实验']
9002;震撼性教育 Roger Dodger;['老板', '花花公子', '扮演着', '玩物', '外甥']
9003;别动 Non ti muovere;['图饰', '脑海', '暴雨', '面孔', '女儿']
9004;一定要抓住 반드시 잡는다;['结案', '凶手', '事件', '前职', '杀人案']
9005;变鬼3.2 บุปผาราตรี 3.2;['公寓', '入学考试', '恶灵', '家庭教师', '这幢']
9006;一年级生 The First Grader;['重温', '高龄', '课堂', '肯尼亚', '时光']
9007;妖狐×仆SS  TV未放送第13话 妖狐×僕SS  TV未放送の第13話;['原作者', '双熾', '妖館', '妹花', '藤原']
9008;魔卡少女樱 透明牌篇 序章 小樱与两只小熊 カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま;['原作']
9009;曼德拉 Mandela: Long Walk to Freedom;['本片', '同名', '南非', '总统']
9010;五月的四天 4 Tage im Mai;['部队', '海滩', '军官', '苏联', '德国']
9011;最后的贵族;['远渡重洋', '滋事', '拘留所', '婚宴', '女友']
9012;恐怖大师 第二季 Masters Of Horror Season 2;['恐怖片', '食人族', '单集', '部小', '魅影']
9013;金色梦乡 골든슬럼버;['韩国', '本片', '男星', '展开讨论', '太郎']
9014;反叛的鲁路修特别篇：暗黑的背叛 コードギアス 反逆のルルーシュ 特別編集版 Black Rebellion;['內容', '動畫', '系電視台', '衝擊性', '人氣']
9015;埃洛伊塞 Eloïse's Lover;['西亚', '洛斯', '中艾', '友情', '结识']
9016;恐怖旅馆 Across the Hall;['旅馆', '未婚妻', '房间', '私会', '妮墨']
9017;菜鸟总动员：毕业 ROOKIES -卒業-;['本片', '故事', '热血', '台词', '戏剧性']
9018;丧尸围城：瞭望塔 Dead Rising: Watchtower;['丧尸', '故事情节', '政府', '围城', '瘟疫']
9019;只是爱的问题 Juste une question d'amour;['同性恋者', '伦特', '表兄', '坦白', '女友']
9020;西藏往事;['雍措', '族人', '单亲', '坠机', '藏民']
9021;乌鸦 Le corbeau;['匿名信', '乌鸦', '村子', '医生', '小肚鸡肠']
9022;隔离区2：终点站 Quarantine 2: Terminal;['乘客', '飞机', '中宝拉', '秽物', '堪萨斯']
9023;丰臣公主 プリンセストヨトミ;['大阪', '松平', '历史', '鸟居', '中丰']
9024;刺客战场 Assassins;['生死观', '德拉斯', '肉中刺', '原则', '任务']
9025;3分钟先生 3分鐘先生;['婚纱店', '花花公子', '婚纱', '走马灯', '女友']
9026;航运新闻 The Shipping News;['妻子', '史派', '西饰', '陪伴', '姑妈']
9027;龙战 Chasseurs de dragons;['佐埃', '传奇', '英雄', '故事', '猎龙人']
9028;怪谈新耳袋：幽灵公寓 怪談新耳袋 劇場版 幽霊マンション;['住户', '公寓', '名字', '女儿', '丧妻']
9029;午夜心跳;['阴影', '心脏外科', '精神科', '女护士', '闹鬼']
9030;请给予 Please Give;['闲工夫', '大都市', '处境', '纽约', '表面']
9031;捷克惊魂夜 Jedné noci v jednom meste;['耳朵', '艺人', '音乐', '街角', '手风琴']
9032;企业战士2：极限挑战 Sons of the Wind;['战士', '鬣狼', '企业', '杠上', '法国']
9033;喷火女郎;['夜总会', '超能力', '美丽', '租客', '炮哥']
9034;忌日快乐2 Happy Death Day 2U;['恐怖片', '制片', '影院', '影片', '公司']
9035;正·青春;['陶艺', '处子', '众饰', '文饰', '人海']
9036;青涩恋爱 와니와 준하;['心事', '爱情', '开朗', '设计师', '编剧']
9037;神鬼愿望 Bedazzled;['费舍', '电脑公司', '女同事', '酒吧', '收场']
9038;水瓶座 Aquarius;['累西腓', '地产商', '评论家', '中产阶级', '地区']
9039;万福玛丽亚 Maria Full of Grace;['玛利亚', '毒品', '露西', '毒贩', '检票口']
9040;一万公里的约定 一萬公里的約定;['学姐', '田径', '亲情', '跑步', '热血']
9041;我呼吸的空气 The Air I Breathe;['加西亚', '头子', '雇员', '蝴蝶', '熟人']
9042;上海之吻 Shanghai Kiss;['上海', '小洋房', '海顿', '爱河', '洋房']
9043;我的神秘之花 La flor de mi secreto;['丈夫', '好友', '婚姻', '母亲', '女作家']
9044;逐爱天堂 Angel;['著名作家', '发行商', '杂货店', '家境', '梦想']
9045;哈姆雷特 Hamlet;['叔父', '父亲', '恋人', '鬼魂', '母亲']
9046;钢之炼金术师：师傅的故事 鋼の錬金術師 師匠物語／師匠初恋物語;['妈式', '纯情', '拜师', '主妇', '经历']
9047;完美广播 원더풀 라디오;['节目', '珍儿', '电台节目', '收听率', '饰因']
9048;吸血情圣 The Wisdom of Crocodiles;['女子', '盘中餐', '魅惑', '劫数', '嗜血']
9049;房客 The Lodger;['曼宁', '妓女', '案件', '埃伦邦汀', '开膛手']
9050;MW毒气风暴：恶魔的游戏 MW-ムウ：悪魔のゲーム;['中手', '口腔', '屋子', '蓝色', '味道']
9051;爱与和平 ラブ&ピース;['梦想', '糖果', '谷川', '博己饰', '寺岛']
9052;远山恋人 The Mountain Between Us;['冰雪', '影片', '男女', '飞机']
9053;蜡笔小新：呼唤传说！跳吧！朋友！ クレヨンしんちゃん 伝説を呼ぶ 踊れ!アミーゴ!;['游园会', '老师', '森巴', '大力', '部舞']
9054;两个坏小子 투가이즈;['欢场', '讨债人', '债务', '赌术', '勋饰']
9055;407航班 407 เที่ยวบินผี;['航班', '乘客', '鬼影', '恶德', '盥洗室']
9056;鬼屋大电影 A Haunted House;['鬼影', '恐怖片', '纪录', '影片', '房子']
9057;完美的蛇颈龙之日 リアル 完全なる首長竜の日;['浩市', '妻子', '结为夫妇', '漫画家', '猎奇']
9058;小鱼吃大鱼;['服装设计', '老师', '嫁祸', '密郭京', '飞饰']
9059;整蛊王 整蠱王;['整人', '暗箭伤人', '盲女', '玩人', '同处']
9060;乌鸦之日 Le Jour des Corneilles;['父亲', '陪伴', '男孩', '声音', '善心']
9061;瑞奇 Ricky;['化学品', '小男孩', '单身', '结晶', '爱情']
9062;洛克王国3：圣龙的守护;['彩虹桥', '洛克', '王国', '天空', '危机']
9063;圈套2014特别篇 トリック 新作スペシャル3;['水神', '藤田', '福士', '尾古沟', '幸代']
9064;祇园歌女 祇園囃子;['荣子', '艺妓', '楠田', '佐伯', '文子']
9065;温蒂和露茜 Wendy and Lucy;['露西', '狗狗', '阿拉斯加州', '二手车', '上路']
9066;再见初恋 Un amour de jeunesse;['爱情', '塞利', '洛朗', '偶遇', '音讯']
9067;全职猎人剧场版：绯色的幻影 劇場版 HUNTER×HUNTER 緋色の幻影;['配音', '欧力', '凶手', '人偶', '美雪']
9068;卡洛尔的旅程 El viaje de Carol;['西班牙', '小女孩', '内战', '纽约', '母亲']
9069;千王1991;['千术', '仇怨', '设局', '奸商', '伙同']
9070;仙女 La fée;['菲欧', '仙女', '结识', '美丽', '爱情']
9071;神秘感染：第二阶段 Contracted: Phase II;['病毒', '莱利', '好友', '悲剧', '意志']
9072;刀走偏锋 Cypher;['人生', '洗脑', '双料', '女郎', '低潮']
9073;二次旅程 Retake;['站街', '烛火', '癖好', '平行线', '亚利桑那州']
9074;猫和老鼠：魔法戒指 Tom and Jerry: The Magic Ring;['魔法师', '戒指']
9075;当少年遇到少年 소년, 소년을 만나다;['棒球帽', '同车', '胶卷', '胶片', '东西']
9076;狐狸与猎狗 The Fox and the Hound;['猎人', '配音', '猎狗', '长大', '危机']
9077;JOJO的奇妙冒险：不灭钻石 第一章 ジョジョの奇妙な冒険 ダイヤモンドは砕けない 第一章;['杜王町', '废柴', '广濑', '抢劫案', '桐安']
9078;疯草 Les Herbes folles;['影片', '钱包', '空包', '小说', '商食']
9079;超能游戏者 Геймеры. В поисках цели;['电子游戏', '大赛', '季马', '吸血鬼', '奖品']
9080;赤胆屠龙 Rio Bravo;['警长', '审讯官', '布伦南', '德克萨斯', '警员']
9081;无底洞;['开发商', '青饰', '男饰', '卖书', '律师费']
9082;我行我素 Mine vaganti;['性取向', '制面', '同性恋者', '家业', '世家']
9083;与安德烈晚餐 My Dinner with Andre;['人生', '思辨性', '整部', '餐桌上', '编剧']
9084;女王旅途 Queen;['挫折', '小事', '婚礼', '命运', '丈夫']
9085;大饭店 Grand Hotel;['大饭店', '避风头', '色衰', '速记员', '财界']
9086;光明的未来 アカルイミライ;['忠信', '闪闪发亮', '宠物', '水母', '剧毒']
9087;鼓手;['音乐', '爱好音乐', '灵魂', '年轻人', '哥哥']
9088;杀死信使 Kill the Messenger;['毒品', '真人', '内幕', '故事', '事件']
9089;汉密尔顿夫人 That Hamilton Woman;['未婚夫', '年方', '舰长', '征途', '交际']
9090;死于独特 Murdered for Being Different;['本片', '剧情', '亲属', '当事人', '电视']
9091;竞雄女侠秋瑾;['寿南', '肥羊', '黎民百姓', '江南水乡', '诗书']
9092;锤子镰刀都休息;['坏事', '荒村', '傻事', '东北']
9093;盲女惊魂记 Wait Until Dark;['旅客', '丈夫', '盲女', '绒毛玩具', '眼盲']
9094;空白的13年 blank 13;['父亲', '身患', '癌症', '时日', '现身']
9095;他们最好的 Their Finest;['电影', '巴克利', '剧本', '爱苗', '斗嘴']
9096;夺命来电 Cell;['手机', '团伙', '僵尸', '故事']
9097;生存回圈 Circle;['陌生人', '俘虏']
9098;死亡派对;['溶洞', '饰带', '思思', '血光', '谋面']
9099;超人3 Superman III;['超人', '爱火', '同学聚会', '情网', '心仪']
9100;U盘;['男孩儿', '母亲', '全国']
9101;美容针;['百合', '内心', '见面', '作家', '棠珍']
9102;窗台 The Ledge;['妻子', '深觉', '室友', '警员', '婚外情']
9103;第一次不是你;['芸姐', '芝饰求', '肾衰竭', '家境', '患上']
9104;蜡笔小新：风起云涌！我的宇宙公主 クレヨンしんちゃん 嵐を呼ぶ！オラと宇宙のプリンセス;['配音', '野原', '向日葵', '妹妹', '绿衣人']
9105;天际浩劫2 Beyond Skyline;['外星', '儿子', '飞船', '影片', '生物']
9106;勾引罗宾 Mr. 로빈 꼬시기;['罗宾', '车祸', '花饰', '全责', '周身']
9107;小乌龟是如何长大的 Roald Dahl's Esio Trot;['比表面', '工作岗位', '滋味', '家庭']
9108;缩水情人梦 Un homme à la hauteur;['真命天子', '幽默感', '总能', '所有人', '个性']
9109;哈迪塞镇之战 Battle for Haditha;['一等兵', '孩童', '报复性', '途经', '炸弹']
9110;摇滚万万岁 This Is Spinal Tap;['乐团', '纪录片', '台上台下', '英国', '重金属']
9111;启功;['书画名家', '恩然饰', '师友', '怒涛', '初学']
9112;消失在远空中 遠くの空に消えた;['机场', '亮介', '柏手', '绯春', '花饰']
9113;逆转胜 逆轉勝;['球馆', '关门大吉', '小香', '黑道', '客人']
9114;是的，弗吉尼亚 Yes, Virginia;['圣诞老人', '特辑', '动画', '小女孩', '报社']
9115;游龙戏凤 The Prince and the Showgirl;['充满著', '石榴裙', '礼教', '女郎', '教养']
9116;守灵夜 寝ずの番;['笑话', '性趣', '语界', '富司', '纯子']
9117;婚姻生活 Domicile conjugal;['本片']
9118;不脱袜的人 不脫襪的人;['席卷', '局势', '香港', '世纪']
9119;渡江侦察记;['江防', '小马', '周长', '敌人', '工事']
9120;我是你的眼 Le Coeur en braille;['法国', '男星', '跨界', '琴艺', '古典音乐']
9121;事先张扬的身后事件 Roseanna's Grave;['妻子', '墓园', '遗愿', '孩子', '空位']
9122;乱青春 亂青春;['女生', '全校', '烟草', '幻想', '中学']
9123;山中的汤姆先生 山のトムさん;['美饰', '市川', '鼠害', '家庭成员', '调皮']
9124;凶间雪山;['男友', '队员', '上山', '山难', '攻峰']
9125;百日告別;['失序', '时间轴', '人育', '未婚夫', '冰面']
9126;乐高DC超级英雄：正义联盟之末日军团的进攻 LEGO DC Super Heroes - Justice League: Attack of the Legion of Doom!;['小伙伴', '军团', '正义', '君主']
9127;复仇之角 Horns;['男女朋友', '青梅竹马', '西斯', '内心世界', '约会']
9128;黑雨 Black Rain;['探员', '风纪', '优作饰', '松本', '假钞']
9129;三百斯巴达勇士 The 300 Spartans;['勇士', '联军', '波斯', '国王', '地朝']
9130;我的英雄学院：两位英雄 僕のヒーローアカデミア THE MOVIE ～2人の英雄～;['巨作', '成绩', '热血', '剧场版', '绿谷']
9131;凶兆 The Omen;['外交官', '神父', '婴儿', '母亲', '儿子']
9132;浮生梦 My Cousin Rachel;['表兄弟', '新妇', '漩涡', '莫非', '美丽']
9133;疯女胡安娜 Juana la Loca;['菲利浦', '费尔南多', '埃尔利', '迪里亚', '政治婚姻']
9134;南京大屠杀 南京1937;['医生', '早乙女爱', '南京', '小学教师', '侵华日军']
9135;即时发生 What Just Happened?;['电影', '德尼罗', '制片人', '好莱坞', '经纪人']
9136;我杀死了巨人 I Kill Giants;['巨人', '房车', '奇幻', '海报', '首款']
9137;希德姐妹帮 Heathers;['校园生活', '汀史', '饰所', '男生', '姐妹']
9138;荆棘 가시;['体育老师', '爱意', '帅气', '开朗', '外表']
9139;水泥花园 The Cement Garden;['母亲', '饰则', '甘斯', '布饰', '苏饰']
9140;大提琴 첼로 - 홍미주 일가 살인사건;['美珠', '大提琴', '丈夫', '女儿', '大提琴手']
9141;伯爵夫人的耳环 Madame de...;['露易丝', '故事', '将军', '达黎', '欧饰']
9142;飞天舞 비천무;['珍河', '南宫', '牵绊', '饰站', '亲元派']
9143;蛛丝马迹 Along Came a Spider;['亚历克斯', '波特', '特工', '国会议员', '资历']
9144;近松物语 近松物語;['经师', '下女', '香川', '谷川', '配刀']
9145;盗墓人 I Sell The Dead;['尸体', '盗墓者', '神父', '主人公', '盗墓']
9146;天桥星梦 Fashion;['漂亮女孩', '名模', '巅峰', '孟买', '掌声']
9147;审判 Le procès;['影片', '电影', '菲林', '异境', '纽尔']
9148;超人与蝙蝠侠：启示录 Superman/Batman: Apocalypse;['蝙蝠侠', '终结者', '配音', '超人', '启示录']
9149;爱上凯斯 Keith;['积极分子', '开朗', '校园', '外表', '空虚']
9150;摇滚青春2 Camp Rock 2: The Final Jam;['洛瓦', '时光', '梦想', '音乐', '朋友']
9151;魔幻迷宫 Labyrinth;['小孩', '弟弟', '责任', '孩子']
9152;玉熙的电影 옥희의 영화;['短片', '美饰', '根饰', '男子', '电影']
9153;夺命之爱 The Loved Ones;['劳拉饰', '攀岩', '父亲', '车祸', '舞会']
9154;失忆少女物语 誰かが私にキスをした;['记忆', '学长', '现实', '一饰', '阴错阳差']
9155;武训传;['小桃', '武七', '举人', '卖身契', '假账']
9156;印度之行 A Passage to India;['山洞', '白人', '印度', '太太', '未婚夫']
9157;一年之初;['蝴蝶', '人群', '听力', '惯性', '少女']
9158;日本最长的一天 日本のいちばん長い日;['阿南', '役所', '裕仁本木雅', '广司', '山崎']
9159;骆驼客;['驼队', '骆驼', '客戈', '驼道', '侠客']
9160;死神剧场版BLEACH 地狱篇 劇場版BLEACH 地獄篇;['剧场版', '原作者', '老师', '一护', '原作']
9161;生在幼子 幼な子われらに生まれ;['女儿', '亲生', '纪子', '苗家', '信浅']
9162;同居三人行 You, Me and Dupree;['莫利', '老友', '好心', '家伙', '思想']
9163;六人晚餐;['厂区', '单身', '骁饰', '终结者', '热血青年']
9164;杀人偏差值70 殺人偏差値70;['考场', '入场', '宏志', '青年宫', '马饰']
9165;爱在招生部 Admission;['柏迪亚', '学校', '古板', '作风', '参观']
9166;蓝调之歌 Sita Sings the Blues;['本片', '两条线', '都市', '悲剧', '神话']
9167;消防员舞会 Horí, má panenko;['舞会', '局长', '消防队', '大寿', '消防员']
9168;恶汉甜梦 悪い奴ほどよく眠る;['瓦砾', '刻划', '商界', '剧情', '人性']
